id,name,score,score2
8640,Student_8640,96,55
8641,Student_8641,58,97
8642,Student_8642,95,86
8643,Student_8643,79,57
8644,Student_8644,58,60
8645,Student_8645,63,75
8646,Student_8646,85,73
8647,Student_8647,67,80
8648,Student_8648,70,70
8649,Student_8649,56,72
8650,Student_8650,85,77
8651,Student_8651,58,72
8652,Student_8652,95,53
8653,Student_8653,69,67
8654,Student_8654,94,64
8655,Student_8655,54,69
8656,Student_8656,63,70
8657,Student_8657,80,59
8658,Student_8658,63,74
8659,Student_8659,62,81
8660,Student_8660,67,59
8661,Student_8661,72,78
8662,Student_8662,85,84
8663,Student_8663,94,59
8664,Student_8664,62,98
8665,Student_8665,69,83
8666,Student_8666,100,76
8667,Student_8667,79,71
8668,Student_8668,73,67
8669,Student_8669,89,92
8670,Student_8670,90,66
8671,Student_8671,85,80
8672,Student_8672,58,78
8673,Student_8673,64,92
8674,Student_8674,70,61
8675,Student_8675,91,100
8676,Student_8676,52,80
8677,Student_8677,94,99
8678,Student_8678,68,61
8679,Student_8679,62,85
8680,Student_8680,60,52
8681,Student_8681,55,59
8682,Student_8682,73,75
8683,Student_8683,53,62
8684,Student_8684,87,66
8685,Student_8685,72,89
8686,Student_8686,64,64
8687,Student_8687,73,67
8688,Student_8688,99,79
8689,Student_8689,85,84
8690,Student_8690,87,57
8691,Student_8691,73,56
8692,Student_8692,74,78
8693,Student_8693,66,85
8694,Student_8694,62,98
8695,Student_8695,68,85
8696,Student_8696,65,99
8697,Student_8697,57,93
8698,Student_8698,54,62
8699,Student_8699,55,78
8700,Student_8700,71,83
8701,Student_8701,88,52
8702,Student_8702,57,56
8703,Student_8703,82,98
8704,Student_8704,50,56
8705,Student_8705,93,82
8706,Student_8706,60,76
8707,Student_8707,74,64
8708,Student_8708,68,53
8709,Student_8709,79,67
8710,Student_8710,58,85
8711,Student_8711,94,86
8712,Student_8712,57,62
8713,Student_8713,91,76
8714,Student_8714,61,73
8715,Student_8715,89,93
8716,Student_8716,78,89
8717,Student_8717,74,57
8718,Student_8718,65,91
8719,Student_8719,77,64
8720,Student_8720,63,63
8721,Student_8721,60,69
8722,Student_8722,95,82
8723,Student_8723,96,86
8724,Student_8724,51,82
8725,Student_8725,95,57
8726,Student_8726,72,55
8727,Student_8727,75,80
8728,Student_8728,64,75
8729,Student_8729,82,50
8730,Student_8730,62,50
8731,Student_8731,62,71
8732,Student_8732,86,79
8733,Student_8733,85,100
8734,Student_8734,64,78
8735,Student_8735,77,60
8736,Student_8736,79,93
8737,Student_8737,64,88
8738,Student_8738,54,58
8739,Student_8739,51,84
8740,Student_8740,93,69
8741,Student_8741,98,67
8742,Student_8742,82,52
8743,Student_8743,61,77
8744,Student_8744,90,84
8745,Student_8745,93,88
8746,Student_8746,52,77
8747,Student_8747,65,66
8748,Student_8748,95,58
8749,Student_8749,55,91
8750,Student_8750,74,90
8751,Student_8751,76,72
8752,Student_8752,61,82
8753,Student_8753,58,69
8754,Student_8754,68,89
8755,Student_8755,68,77
8756,Student_8756,71,98
8757,Student_8757,66,61
8758,Student_8758,74,62
8759,Student_8759,65,75
8760,Student_8760,100,59
8761,Student_8761,58,66
8762,Student_8762,91,68
8763,Student_8763,80,54
8764,Student_8764,86,81
8765,Student_8765,94,77
8766,Student_8766,62,55
8767,Student_8767,80,69
8768,Student_8768,88,69
8769,Student_8769,50,99
8770,Student_8770,56,74
8771,Student_8771,96,67
8772,Student_8772,82,57
8773,Student_8773,76,90
8774,Student_8774,80,53
8775,Student_8775,51,54
8776,Student_8776,99,52
8777,Student_8777,88,64
8778,Student_8778,77,64
8779,Student_8779,82,52
8780,Student_8780,89,82
8781,Student_8781,91,95
8782,Student_8782,50,99
8783,Student_8783,84,79
8784,Student_8784,51,67
8785,Student_8785,91,64
8786,Student_8786,63,72
8787,Student_8787,53,91
8788,Student_8788,59,82
8789,Student_8789,71,60
8790,Student_8790,91,69
8791,Student_8791,63,64
8792,Student_8792,98,84
8793,Student_8793,69,78
8794,Student_8794,51,84
8795,Student_8795,74,77
8796,Student_8796,79,52
8797,Student_8797,85,93
8798,Student_8798,90,91
8799,Student_8799,79,53
8800,Student_8800,98,69
8801,Student_8801,77,69
8802,Student_8802,99,52
8803,Student_8803,53,64
8804,Student_8804,63,88
8805,Student_8805,65,82
8806,Student_8806,61,85
8807,Student_8807,57,99
8808,Student_8808,53,52
8809,Student_8809,88,94
8810,Student_8810,67,87
8811,Student_8811,60,71
8812,Student_8812,70,80
8813,Student_8813,91,70
8814,Student_8814,84,69
8815,Student_8815,53,91
8816,Student_8816,65,76
8817,Student_8817,51,86
8818,Student_8818,85,77
8819,Student_8819,81,86
8820,Student_8820,72,77
8821,Student_8821,59,54
8822,Student_8822,51,59
8823,Student_8823,88,85
8824,Student_8824,61,63
8825,Student_8825,73,52
8826,Student_8826,66,76
8827,Student_8827,83,56
8828,Student_8828,84,91
8829,Student_8829,86,82
8830,Student_8830,86,75
8831,Student_8831,84,67
8832,Student_8832,88,98
8833,Student_8833,86,66
8834,Student_8834,73,51
8835,Student_8835,72,86
8836,Student_8836,79,55
8837,Student_8837,70,56
8838,Student_8838,52,88
8839,Student_8839,69,68
8840,Student_8840,91,66
8841,Student_8841,54,66
8842,Student_8842,76,51
8843,Student_8843,77,69
8844,Student_8844,75,62
8845,Student_8845,79,75
8846,Student_8846,61,84
8847,Student_8847,99,77
8848,Student_8848,54,74
8849,Student_8849,97,66
8850,Student_8850,69,75
8851,Student_8851,71,72
8852,Student_8852,58,76
8853,Student_8853,98,55
8854,Student_8854,97,70
8855,Student_8855,60,68
8856,Student_8856,56,60
8857,Student_8857,80,69
8858,Student_8858,62,60
8859,Student_8859,74,82
8860,Student_8860,90,66
8861,Student_8861,90,93
8862,Student_8862,70,52
8863,Student_8863,98,66
8864,Student_8864,82,65
8865,Student_8865,98,94
8866,Student_8866,99,53
8867,Student_8867,60,76
8868,Student_8868,55,51
8869,Student_8869,56,81
8870,Student_8870,53,85
8871,Student_8871,99,61
8872,Student_8872,71,88
8873,Student_8873,94,79
8874,Student_8874,82,75
8875,Student_8875,85,94
8876,Student_8876,68,80
8877,Student_8877,81,96
8878,Student_8878,74,74
8879,Student_8879,59,81
8880,Student_8880,99,80
8881,Student_8881,92,74
8882,Student_8882,76,75
8883,Student_8883,50,84
8884,Student_8884,63,75
8885,Student_8885,82,80
8886,Student_8886,72,94
8887,Student_8887,89,74
8888,Student_8888,87,99
8889,Student_8889,62,94
8890,Student_8890,83,83
8891,Student_8891,66,55
8892,Student_8892,81,78
8893,Student_8893,92,70
8894,Student_8894,75,55
8895,Student_8895,57,76
8896,Student_8896,65,60
8897,Student_8897,59,90
8898,Student_8898,72,76
8899,Student_8899,66,72
8900,Student_8900,64,72
8901,Student_8901,71,83
8902,Student_8902,50,53
8903,Student_8903,60,65
8904,Student_8904,58,96
8905,Student_8905,86,100
8906,Student_8906,58,86
8907,Student_8907,82,53
8908,Student_8908,92,64
8909,Student_8909,70,64
8910,Student_8910,86,83
8911,Student_8911,86,60
8912,Student_8912,50,100
8913,Student_8913,100,96
8914,Student_8914,94,100
8915,Student_8915,70,64
8916,Student_8916,68,89
8917,Student_8917,60,67
8918,Student_8918,53,88
8919,Student_8919,71,69
8920,Student_8920,64,67
8921,Student_8921,57,71
8922,Student_8922,50,78
8923,Student_8923,96,55
8924,Student_8924,70,59
8925,Student_8925,70,84
8926,Student_8926,60,98
8927,Student_8927,100,99
8928,Student_8928,65,53
8929,Student_8929,51,99
8930,Student_8930,71,92
8931,Student_8931,73,57
8932,Student_8932,51,72
8933,Student_8933,66,94
8934,Student_8934,72,60
8935,Student_8935,58,72
8936,Student_8936,62,80
8937,Student_8937,79,56
8938,Student_8938,97,59
8939,Student_8939,77,52
8940,Student_8940,54,87
8941,Student_8941,50,91
8942,Student_8942,69,64
8943,Student_8943,64,82
8944,Student_8944,63,81
8945,Student_8945,72,55
8946,Student_8946,71,53
8947,Student_8947,50,58
8948,Student_8948,77,83
8949,Student_8949,89,61
8950,Student_8950,53,83
8951,Student_8951,74,65
8952,Student_8952,84,83
8953,Student_8953,88,88
8954,Student_8954,91,52
8955,Student_8955,56,65
8956,Student_8956,61,86
8957,Student_8957,83,57
8958,Student_8958,60,85
8959,Student_8959,55,54
8960,Student_8960,76,50
8961,Student_8961,64,73
8962,Student_8962,66,82
8963,Student_8963,82,57
8964,Student_8964,88,66
8965,Student_8965,66,76
8966,Student_8966,78,75
8967,Student_8967,67,97
8968,Student_8968,59,51
8969,Student_8969,94,92
8970,Student_8970,75,93
8971,Student_8971,67,97
8972,Student_8972,75,94
8973,Student_8973,65,61
8974,Student_8974,87,50
8975,Student_8975,64,64
8976,Student_8976,62,51
8977,Student_8977,56,60
8978,Student_8978,94,82
8979,Student_8979,71,99
8980,Student_8980,90,77
8981,Student_8981,98,79
8982,Student_8982,72,68
8983,Student_8983,77,86
8984,Student_8984,83,72
8985,Student_8985,71,97
8986,Student_8986,96,61
8987,Student_8987,93,68
8988,Student_8988,90,96
8989,Student_8989,67,75
8990,Student_8990,83,82
8991,Student_8991,77,88
8992,Student_8992,72,69
8993,Student_8993,86,79
8994,Student_8994,51,66
8995,Student_8995,64,72
8996,Student_8996,65,82
8997,Student_8997,100,92
8998,Student_8998,95,83
8999,Student_8999,75,86
9000,Student_9000,55,77
9001,Student_9001,73,52
9002,Student_9002,99,51
9003,Student_9003,77,91
9004,Student_9004,98,69
9005,Student_9005,81,95
9006,Student_9006,51,63
9007,Student_9007,95,71
9008,Student_9008,57,61
9009,Student_9009,97,65
9010,Student_9010,83,57
9011,Student_9011,78,58
9012,Student_9012,91,98
9013,Student_9013,73,92
9014,Student_9014,91,80
9015,Student_9015,86,92
9016,Student_9016,78,73
9017,Student_9017,83,90
9018,Student_9018,96,72
9019,Student_9019,76,64
9020,Student_9020,92,88
9021,Student_9021,81,56
9022,Student_9022,92,60
9023,Student_9023,52,80
9024,Student_9024,77,83
9025,Student_9025,65,50
9026,Student_9026,96,80
9027,Student_9027,53,81
9028,Student_9028,95,64
9029,Student_9029,60,84
9030,Student_9030,54,78
9031,Student_9031,55,86
9032,Student_9032,100,58
9033,Student_9033,87,71
9034,Student_9034,57,57
9035,Student_9035,96,58
9036,Student_9036,63,85
9037,Student_9037,59,86
9038,Student_9038,84,96
9039,Student_9039,98,92
9040,Student_9040,75,53
9041,Student_9041,86,99
9042,Student_9042,100,58
9043,Student_9043,67,67
9044,Student_9044,67,87
9045,Student_9045,79,57
9046,Student_9046,94,77
9047,Student_9047,58,61
9048,Student_9048,59,82
9049,Student_9049,96,74
9050,Student_9050,67,94
9051,Student_9051,64,68
9052,Student_9052,81,60
9053,Student_9053,78,88
9054,Student_9054,91,99
9055,Student_9055,62,54
9056,Student_9056,89,58
9057,Student_9057,92,91
9058,Student_9058,50,53
9059,Student_9059,78,58
9060,Student_9060,58,83
9061,Student_9061,77,80
9062,Student_9062,56,91
9063,Student_9063,62,64
9064,Student_9064,69,100
9065,Student_9065,99,57
9066,Student_9066,87,72
9067,Student_9067,96,81
9068,Student_9068,50,80
9069,Student_9069,94,90
9070,Student_9070,89,79
9071,Student_9071,58,72
9072,Student_9072,73,74
9073,Student_9073,84,58
9074,Student_9074,57,73
9075,Student_9075,54,51
9076,Student_9076,80,100
9077,Student_9077,88,83
9078,Student_9078,99,76
9079,Student_9079,81,95
9080,Student_9080,76,59
9081,Student_9081,83,88
9082,Student_9082,64,82
9083,Student_9083,59,100
9084,Student_9084,88,77
9085,Student_9085,97,80
9086,Student_9086,67,92
9087,Student_9087,97,73
9088,Student_9088,99,67
9089,Student_9089,81,58
9090,Student_9090,63,100
9091,Student_9091,100,79
9092,Student_9092,82,77
9093,Student_9093,94,86
9094,Student_9094,50,58
9095,Student_9095,56,100
9096,Student_9096,53,83
9097,Student_9097,97,92
9098,Student_9098,78,94
9099,Student_9099,69,97
9100,Student_9100,93,73
9101,Student_9101,63,63
9102,Student_9102,81,64
9103,Student_9103,76,94
9104,Student_9104,51,86
9105,Student_9105,100,93
9106,Student_9106,81,63
9107,Student_9107,80,85
9108,Student_9108,95,79
9109,Student_9109,56,77
9110,Student_9110,75,50
9111,Student_9111,77,92
9112,Student_9112,85,55
9113,Student_9113,54,53
9114,Student_9114,66,95
9115,Student_9115,65,59
9116,Student_9116,86,53
9117,Student_9117,52,90
9118,Student_9118,88,92
9119,Student_9119,55,60
9120,Student_9120,54,60
9121,Student_9121,82,81
9122,Student_9122,80,70
9123,Student_9123,90,91
9124,Student_9124,92,70
9125,Student_9125,87,84
9126,Student_9126,53,88
9127,Student_9127,90,61
9128,Student_9128,54,59
9129,Student_9129,82,73
9130,Student_9130,98,75
9131,Student_9131,51,84
9132,Student_9132,74,78
9133,Student_9133,70,82
9134,Student_9134,73,74
9135,Student_9135,93,86
9136,Student_9136,62,72
9137,Student_9137,92,88
9138,Student_9138,73,68
9139,Student_9139,98,59
9140,Student_9140,92,97
9141,Student_9141,59,78
9142,Student_9142,88,62
9143,Student_9143,79,53
9144,Student_9144,89,71
9145,Student_9145,66,91
9146,Student_9146,77,98
9147,Student_9147,74,75
9148,Student_9148,91,64
9149,Student_9149,71,73
9150,Student_9150,58,58
9151,Student_9151,84,94
9152,Student_9152,98,89
9153,Student_9153,97,90
9154,Student_9154,77,94
9155,Student_9155,80,51
9156,Student_9156,93,62
9157,Student_9157,93,89
9158,Student_9158,62,80
9159,Student_9159,70,72
9160,Student_9160,68,59
9161,Student_9161,93,84
9162,Student_9162,86,75
9163,Student_9163,95,76
9164,Student_9164,84,87
9165,Student_9165,73,63
9166,Student_9166,95,73
9167,Student_9167,56,52
9168,Student_9168,60,50
9169,Student_9169,58,92
9170,Student_9170,51,60
9171,Student_9171,62,96
9172,Student_9172,73,70
9173,Student_9173,54,97
9174,Student_9174,66,68
9175,Student_9175,80,80
9176,Student_9176,84,57
9177,Student_9177,78,69
9178,Student_9178,50,61
9179,Student_9179,62,53
9180,Student_9180,81,91
9181,Student_9181,50,88
9182,Student_9182,85,83
9183,Student_9183,94,68
9184,Student_9184,83,87
9185,Student_9185,80,68
9186,Student_9186,66,84
9187,Student_9187,77,60
9188,Student_9188,57,50
9189,Student_9189,91,65
9190,Student_9190,56,99
9191,Student_9191,75,53
9192,Student_9192,100,76
9193,Student_9193,61,74
9194,Student_9194,97,99
9195,Student_9195,95,99
9196,Student_9196,89,62
9197,Student_9197,81,76
9198,Student_9198,90,61
9199,Student_9199,87,63
9200,Student_9200,89,59
9201,Student_9201,84,66
9202,Student_9202,71,59
9203,Student_9203,84,76
9204,Student_9204,85,91
9205,Student_9205,91,78
9206,Student_9206,60,83
9207,Student_9207,87,95
9208,Student_9208,62,84
9209,Student_9209,90,56
9210,Student_9210,62,58
9211,Student_9211,76,61
9212,Student_9212,57,68
9213,Student_9213,75,97
9214,Student_9214,56,59
9215,Student_9215,52,62
9216,Student_9216,90,99
9217,Student_9217,63,100
9218,Student_9218,51,66
9219,Student_9219,79,52
9220,Student_9220,97,59
9221,Student_9221,98,100
9222,Student_9222,54,98
9223,Student_9223,90,52
9224,Student_9224,80,97
9225,Student_9225,62,54
9226,Student_9226,61,62
9227,Student_9227,75,82
9228,Student_9228,95,77
9229,Student_9229,97,54
9230,Student_9230,62,76
9231,Student_9231,71,51
9232,Student_9232,52,65
9233,Student_9233,76,88
9234,Student_9234,69,53
9235,Student_9235,72,69
9236,Student_9236,94,66
9237,Student_9237,62,82
9238,Student_9238,98,80
9239,Student_9239,92,87
9240,Student_9240,64,70
9241,Student_9241,72,71
9242,Student_9242,87,80
9243,Student_9243,66,88
9244,Student_9244,99,63
9245,Student_9245,86,61
9246,Student_9246,92,59
9247,Student_9247,98,92
9248,Student_9248,90,62
9249,Student_9249,72,99
9250,Student_9250,54,67
9251,Student_9251,96,77
9252,Student_9252,65,52
9253,Student_9253,94,90
9254,Student_9254,95,57
9255,Student_9255,56,61
9256,Student_9256,62,58
9257,Student_9257,94,92
9258,Student_9258,56,66
9259,Student_9259,59,96
9260,Student_9260,98,98
9261,Student_9261,67,81
9262,Student_9262,76,69
9263,Student_9263,98,66
9264,Student_9264,62,53
9265,Student_9265,86,68
9266,Student_9266,75,57
9267,Student_9267,59,52
9268,Student_9268,86,79
9269,Student_9269,77,59
9270,Student_9270,88,93
9271,Student_9271,100,99
9272,Student_9272,92,66
9273,Student_9273,57,51
9274,Student_9274,82,81
9275,Student_9275,70,68
9276,Student_9276,81,81
9277,Student_9277,86,82
9278,Student_9278,59,52
9279,Student_9279,51,75
9280,Student_9280,76,71
9281,Student_9281,96,82
9282,Student_9282,58,95
9283,Student_9283,89,76
9284,Student_9284,69,98
9285,Student_9285,97,93
9286,Student_9286,85,91
9287,Student_9287,51,70
9288,Student_9288,81,62
9289,Student_9289,50,86
9290,Student_9290,97,65
9291,Student_9291,68,83
9292,Student_9292,87,88
9293,Student_9293,68,83
9294,Student_9294,80,88
9295,Student_9295,91,61
9296,Student_9296,64,56
9297,Student_9297,95,57
9298,Student_9298,59,52
9299,Student_9299,77,50
9300,Student_9300,74,52
9301,Student_9301,88,96
9302,Student_9302,81,97
9303,Student_9303,100,97
9304,Student_9304,53,53
9305,Student_9305,93,73
9306,Student_9306,80,51
9307,Student_9307,72,96
9308,Student_9308,88,57
9309,Student_9309,86,55
9310,Student_9310,72,88
9311,Student_9311,62,72
9312,Student_9312,59,67
9313,Student_9313,63,99
9314,Student_9314,71,86
9315,Student_9315,92,84
9316,Student_9316,59,84
9317,Student_9317,92,97
9318,Student_9318,68,66
9319,Student_9319,63,51
9320,Student_9320,75,95
9321,Student_9321,85,81
9322,Student_9322,98,75
9323,Student_9323,96,90
9324,Student_9324,98,98
9325,Student_9325,71,72
9326,Student_9326,98,65
9327,Student_9327,81,66
9328,Student_9328,66,85
9329,Student_9329,61,51
9330,Student_9330,68,100
9331,Student_9331,90,93
9332,Student_9332,50,53
9333,Student_9333,71,80
9334,Student_9334,66,61
9335,Student_9335,54,80
9336,Student_9336,73,73
9337,Student_9337,99,78
9338,Student_9338,71,92
9339,Student_9339,55,52
9340,Student_9340,90,98
9341,Student_9341,83,62
9342,Student_9342,81,98
9343,Student_9343,77,61
9344,Student_9344,77,84
9345,Student_9345,68,92
9346,Student_9346,84,77
9347,Student_9347,54,62
9348,Student_9348,56,86
9349,Student_9349,51,76
9350,Student_9350,77,56
9351,Student_9351,90,68
9352,Student_9352,55,91
9353,Student_9353,59,62
9354,Student_9354,78,69
9355,Student_9355,76,82
9356,Student_9356,99,83
9357,Student_9357,82,53
9358,Student_9358,57,93
9359,Student_9359,51,55
9360,Student_9360,86,81
9361,Student_9361,76,82
9362,Student_9362,59,98
9363,Student_9363,79,86
9364,Student_9364,77,95
9365,Student_9365,97,70
9366,Student_9366,72,51
9367,Student_9367,77,84
9368,Student_9368,54,59
9369,Student_9369,74,78
9370,Student_9370,67,80
9371,Student_9371,76,87
9372,Student_9372,76,64
9373,Student_9373,75,71
9374,Student_9374,84,67
9375,Student_9375,81,97
9376,Student_9376,98,82
9377,Student_9377,88,56
9378,Student_9378,81,59
9379,Student_9379,81,98
9380,Student_9380,84,73
9381,Student_9381,63,68
9382,Student_9382,59,77
9383,Student_9383,95,56
9384,Student_9384,57,66
9385,Student_9385,78,53
9386,Student_9386,96,75
9387,Student_9387,60,58
9388,Student_9388,76,61
9389,Student_9389,88,68
9390,Student_9390,63,83
9391,Student_9391,100,59
9392,Student_9392,61,73
9393,Student_9393,89,81
9394,Student_9394,98,58
9395,Student_9395,86,67
9396,Student_9396,80,65
9397,Student_9397,94,52
9398,Student_9398,57,57
9399,Student_9399,54,68
9400,Student_9400,86,72
9401,Student_9401,68,95
9402,Student_9402,67,59
9403,Student_9403,76,57
9404,Student_9404,94,73
9405,Student_9405,86,66
9406,Student_9406,56,50
9407,Student_9407,58,93
9408,Student_9408,88,95
9409,Student_9409,50,81
9410,Student_9410,88,98
9411,Student_9411,56,90
9412,Student_9412,70,73
9413,Student_9413,98,78
9414,Student_9414,63,54
9415,Student_9415,66,95
9416,Student_9416,88,56
9417,Student_9417,90,61
9418,Student_9418,67,88
9419,Student_9419,72,96
9420,Student_9420,75,99
9421,Student_9421,68,91
9422,Student_9422,77,66
9423,Student_9423,53,67
9424,Student_9424,99,62
9425,Student_9425,69,95
9426,Student_9426,72,86
9427,Student_9427,88,75
9428,Student_9428,61,66
9429,Student_9429,53,57
9430,Student_9430,91,52
9431,Student_9431,66,86
9432,Student_9432,90,81
9433,Student_9433,77,74
9434,Student_9434,93,78
9435,Student_9435,79,96
9436,Student_9436,92,87
